date_rep,center,group,uah_paym,paym_type,paym_direction
30.09.2018,C_2,Group 464,0.47748364,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 156,3.4916724,Money from other bank,IN
30.09.2018,C_2,Group 156,36.14743917,Own money from other bank,IN
30.09.2018,C_2,Group 156,1.3552352,To CB client in other bank,OUT
30.09.2018,C_2,Group 156,5.39406935,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 156,12.58402435,To themselves in other bank,OUT
30.09.2018,C_2,Group 264,3.96002348,Money from other bank,IN
30.09.2018,C_2,Group 264,0.04824843,To CB client in other bank,OUT
30.09.2018,C_2,Group 264,18.80371151,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 599,1.03070348,Money from other bank,IN
30.09.2018,C_2,Group 599,0.83274243,Own money from other bank,IN
30.09.2018,C_2,Group 599,3.10666527,To themselves in other bank,OUT
30.09.2018,C_2,Group 22,1.15082718,Money from other bank,IN
30.09.2018,C_2,Group 22,1.87139936,Own money from other bank,IN
30.09.2018,C_2,Group 22,0.00123376,To CB client in other bank,OUT
30.09.2018,C_2,Group 22,2.84468671,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 88,32.06246885,Money from other bank,IN
30.09.2018,C_2,Group 88,3.68142514,Own money from other bank,IN
30.09.2018,C_2,Group 88,0.42273325,To CB client in other bank,OUT
30.09.2018,C_2,Group 88,22.65796396,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 88,7.29768943,To themselves in other bank,OUT
30.09.2018,C_2,Group 74,18.91425496,Money from other bank,IN
30.09.2018,C_2,Group 74,0.00567779,Own money from other bank,IN
30.09.2018,C_2,Group 74,6.20343495,To CB client in other bank,OUT
30.09.2018,C_2,Group 74,13.25895197,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 12,62.06438132,Money from other bank,IN
30.09.2018,C_2,Group 12,191.20337093,Own money from other bank,IN
30.09.2018,C_2,Group 12,7.38287844,To CB client in other bank,OUT
30.09.2018,C_2,Group 12,119.3967883,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 12,99.07772691,To themselves in other bank,OUT
30.09.2018,C_2,Group 206,1.48009277,Money from other bank,IN
30.09.2018,C_2,Group 206,0.60941605,Own money from other bank,IN
30.09.2018,C_2,Group 206,4.05140558,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 206,0.28918874,To themselves in other bank,OUT
30.09.2018,C_2,Group 239,15.28819017,Money from other bank,IN
30.09.2018,C_2,Group 239,1.7468751,To CB client in other bank,OUT
30.09.2018,C_2,Group 239,30.93689467,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 239,14.92501549,To themselves in other bank,OUT
30.09.2018,C_2,Group 632,4.32640725,Money from other bank,IN
30.09.2018,C_2,Group 632,0.01324818,Own money from other bank,IN
30.09.2018,C_2,Group 632,0.00378519,To CB client in other bank,OUT
30.09.2018,C_2,Group 632,3.43631738,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 632,2.69997186,To themselves in other bank,OUT
30.09.2018,C_2,Group 285,4.68037622,Money from other bank,IN
30.09.2018,C_2,Group 285,0.00018926,Own money from other bank,IN
30.09.2018,C_2,Group 285,1.13045525,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 285,0.00324197,To themselves in other bank,OUT
30.09.2018,C_2,Group 549,53.90289254,Money from other bank,IN
30.09.2018,C_2,Group 549,0.00014762,Own money from other bank,IN
30.09.2018,C_2,Group 549,32.16564099,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 549,13.55818415,To themselves in other bank,OUT
30.09.2018,C_2,Group 297,3.65917,Money from other bank,IN
30.09.2018,C_2,Group 297,0.02310532,To CB client in other bank,OUT
30.09.2018,C_2,Group 297,0.94159041,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 297,0.31815682,To themselves in other bank,OUT
30.09.2018,C_2,Group 17,218.29866744,Money from other bank,IN
30.09.2018,C_2,Group 17,11.34546783,Own money from other bank,IN
30.09.2018,C_2,Group 17,54.19366898,To CB client in other bank,OUT
30.09.2018,C_2,Group 17,180.7951648,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 17,6.5078334,To themselves in other bank,OUT
30.09.2018,C_2,Group 348,47.05792313,Money from other bank,IN
30.09.2018,C_2,Group 348,3.00922833,Own money from other bank,IN
30.09.2018,C_2,Group 348,5.98607845,To CB client in other bank,OUT
30.09.2018,C_2,Group 348,13.99370009,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 348,4.89236179,To themselves in other bank,OUT
30.09.2018,C_2,Group 273,1.62466408,Money from other bank,IN
30.09.2018,C_2,Group 273,1.62763293,Own money from other bank,IN
30.09.2018,C_2,Group 273,0.05644106,To CB client in other bank,OUT
30.09.2018,C_2,Group 273,1.4047798,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 273,0.04159927,To themselves in other bank,OUT
30.09.2018,C_2,Group 131,46.18134065,Money from other bank,IN
30.09.2018,C_2,Group 131,0.03853356,Own money from other bank,IN
30.09.2018,C_2,Group 131,1.13239309,To CB client in other bank,OUT
30.09.2018,C_2,Group 131,0.98799138,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 131,45.63146922,To themselves in other bank,OUT
30.09.2018,C_2,Group 460,3.58212824,Money from other bank,IN
30.09.2018,C_2,Group 460,0.11393431,Own money from other bank,IN
30.09.2018,C_2,Group 460,0.2939202,To CB client in other bank,OUT
30.09.2018,C_2,Group 460,0.27026031,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 460,3.4539885,To themselves in other bank,OUT
30.09.2018,C_2,Group 666,0.03103858,Money from other bank,IN
30.09.2018,C_2,Group 666,0.67199369,To themselves in other bank,OUT
30.09.2018,C_2,Group 372,55.03110978,Money from other bank,IN
30.09.2018,C_2,Group 372,1.75860061,Own money from other bank,IN
30.09.2018,C_2,Group 372,5.69358409,To CB client in other bank,OUT
30.09.2018,C_2,Group 372,47.35322022,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 372,7.52963078,To themselves in other bank,OUT
30.09.2018,C_2,Group 237,4.30243257,Money from other bank,IN
30.09.2018,C_2,Group 237,18.82376415,Own money from other bank,IN
30.09.2018,C_2,Group 237,0.75346729,To CB client in other bank,OUT
30.09.2018,C_2,Group 237,24.3587957,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 237,0.10674244,To themselves in other bank,OUT
30.09.2018,C_2,Group 26,4.59756339,To CB client in other bank,OUT
30.09.2018,C_2,Group 26,5.38598157,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 26,1.36834722,To themselves in other bank,OUT
30.09.2018,C_2,Group 424,22.22487907,Money from other bank,IN
30.09.2018,C_2,Group 525,0.73073148,Own money from other bank,IN
30.09.2018,C_2,Group 525,0.16685132,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 501,22.33263794,Own money from other bank,IN
30.09.2018,C_2,Group 501,0.09035282,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 501,20.44004151,To themselves in other bank,OUT
30.09.2018,C_2,Group 675,0.00567779,Money from other bank,IN
30.09.2018,C_2,Group 675,0.00659378,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 6,0.05279255,Money from other bank,IN
30.09.2018,C_2,Group 6,0.0026239,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 6,0.03755668,To themselves in other bank,OUT
30.09.2018,C_2,Group 309,1.02678191,Money from other bank,IN
30.09.2018,C_2,Group 309,0.0004853,To CB client in other bank,OUT
30.09.2018,C_2,Group 309,1.32657927,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 91,2.82006787,Money from other bank,IN
30.09.2018,C_2,Group 91,14.19447327,Own money from other bank,IN
30.09.2018,C_2,Group 91,0.94629822,To themselves in other bank,OUT
30.09.2018,C_2,Group 139,20.89426465,Own money from other bank,IN
30.09.2018,C_2,Group 139,12.13111296,To themselves in other bank,OUT
30.09.2018,C_2,Group 404,0.69306806,Money from other bank,IN
30.09.2018,C_2,Group 404,2.91459851,To themselves in other bank,OUT
30.09.2018,C_2,Group 60,17.20113306,Money from other bank,IN
30.09.2018,C_2,Group 60,10.69209108,Own money from other bank,IN
30.09.2018,C_2,Group 60,1.49479635,To CB client in other bank,OUT
30.09.2018,C_2,Group 60,6.7496012,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 60,0.60260271,To themselves in other bank,OUT
30.09.2018,C_2,Group 430,36.29894636,Money from other bank,IN
30.09.2018,C_2,Group 430,51.57978866,Own money from other bank,IN
30.09.2018,C_2,Group 430,10.6990831,To CB client in other bank,OUT
30.09.2018,C_2,Group 430,54.25176493,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 430,0.79761622,To themselves in other bank,OUT
30.09.2018,C_2,Group 364,7.61969125,Money from other bank,IN
30.09.2018,C_2,Group 364,1.36188748,Own money from other bank,IN
30.09.2018,C_2,Group 364,0.0016127,To CB client in other bank,OUT
30.09.2018,C_2,Group 364,3.88872044,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 364,16.19053893,To themselves in other bank,OUT
30.09.2018,C_2,Group 542,0.3597676,Money from other bank,IN
30.09.2018,C_2,Group 542,0.49207507,Own money from other bank,IN
30.09.2018,C_2,Group 542,0.31904214,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 542,0.45422314,To themselves in other bank,OUT
30.09.2018,C_2,Group 61,1.62763293,To themselves in other bank,OUT
30.09.2018,C_2,Group 108,0.17676851,Money from other bank,IN
30.09.2018,C_2,Group 108,0.03688757,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 108,0.07116163,To themselves in other bank,OUT
30.09.2018,C_2,Group 31,12.91360362,Money from other bank,IN
30.09.2018,C_2,Group 31,0.00675625,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 31,11.59144652,To themselves in other bank,OUT
30.09.2018,C_2,Group 683,39.60751652,Own money from other bank,IN
30.09.2018,C_2,Group 683,24.22523438,To themselves in other bank,OUT
30.09.2018,C_2,Group 50,19.29558923,Money from other bank,IN
30.09.2018,C_2,Group 50,0.5318196,Own money from other bank,IN
30.09.2018,C_2,Group 50,0.44280841,To CB client in other bank,OUT
30.09.2018,C_2,Group 50,8.11878486,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 50,2.36222157,To themselves in other bank,OUT
30.09.2018,C_2,Group 183,161.06828748,Money from other bank,IN
30.09.2018,C_2,Group 183,28.54148981,Own money from other bank,IN
30.09.2018,C_2,Group 183,78.62886168,To CB client in other bank,OUT
30.09.2018,C_2,Group 183,120.64773593,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 183,0.52158368,To themselves in other bank,OUT
30.09.2018,C_2,Group 257,1.84526789,Money from other bank,IN
30.09.2018,C_2,Group 257,0.03298112,To CB client in other bank,OUT
30.09.2018,C_2,Group 257,0.44837539,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 257,1.33265285,To themselves in other bank,OUT
30.09.2018,C_2,Group 141,17.6005924,Money from other bank,IN
30.09.2018,C_2,Group 141,17.52142474,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 3,0.17979666,Own money from other bank,IN
30.09.2018,C_2,Group 3,0.05758804,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 300,19.79327583,Money from other bank,IN
30.09.2018,C_2,Group 300,0.529927,Own money from other bank,IN
30.09.2018,C_2,Group 300,0.36556793,To CB client in other bank,OUT
30.09.2018,C_2,Group 300,7.69196939,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 300,4.12233129,To themselves in other bank,OUT
30.09.2018,C_2,Group 97,0.00783535,Money from other bank,IN
30.09.2018,C_2,Group 97,0.00153308,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 97,0.00003193,To themselves in other bank,OUT
30.09.2018,C_2,Group 161,17.49824696,Money from other bank,IN
30.09.2018,C_2,Group 161,23.76280439,To CB client in other bank,OUT
30.09.2018,C_2,Group 161,29.90343906,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 161,0.39064347,To themselves in other bank,OUT
30.09.2018,C_2,Group 483,82.01720501,Money from other bank,IN
30.09.2018,C_2,Group 483,16.39367033,Own money from other bank,IN
30.09.2018,C_2,Group 483,2.29328539,To CB client in other bank,OUT
30.09.2018,C_2,Group 483,27.59362735,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 483,18.17772068,To themselves in other bank,OUT
30.09.2018,C_2,Group 392,0.3943866,Money from other bank,IN
30.09.2018,C_2,Group 392,5.6144677,Own money from other bank,IN
30.09.2018,C_2,Group 392,0.01281288,To CB client in other bank,OUT
30.09.2018,C_2,Group 392,2.02453473,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 392,3.78519287,To themselves in other bank,OUT
30.09.2018,C_2,Group 98,0.1684451,Money from other bank,IN
30.09.2018,C_2,Group 98,0.00037852,Own money from other bank,IN
30.09.2018,C_2,Group 98,0.20144796,To themselves in other bank,OUT
30.09.2018,C_2,Group 104,0.0605703,Money from other bank,IN
30.09.2018,C_2,Group 104,3.4639057,Own money from other bank,IN
30.09.2018,C_2,Group 104,0.50248632,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 42,0.25185549,Money from other bank,IN
30.09.2018,C_2,Group 42,4.10125648,Own money from other bank,IN
30.09.2018,C_2,Group 42,1.03209906,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 44,6.82780727,Money from other bank,IN
30.09.2018,C_2,Group 44,1.78661104,Own money from other bank,IN
30.09.2018,C_2,Group 44,0.35000245,To CB client in other bank,OUT
30.09.2018,C_2,Group 44,5.21865685,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 44,3.54369757,To themselves in other bank,OUT
30.09.2018,C_2,Group 433,3.45566957,Money from other bank,IN
30.09.2018,C_2,Group 433,0.02961474,To CB client in other bank,OUT
30.09.2018,C_2,Group 433,1.00330457,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 433,0.2935489,To themselves in other bank,OUT
30.09.2018,C_2,Group 115,2.24672565,Money from other bank,IN
30.09.2018,C_2,Group 115,0.00651166,To CB client in other bank,OUT
30.09.2018,C_2,Group 115,0.97163285,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 115,0.16670481,To themselves in other bank,OUT
30.09.2018,C_2,Group 294,21.47136997,Money from other bank,IN
30.09.2018,C_2,Group 294,0.90163294,Own money from other bank,IN
30.09.2018,C_2,Group 294,1.98573323,To CB client in other bank,OUT
30.09.2018,C_2,Group 294,8.51262105,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 294,0.22521898,To themselves in other bank,OUT
30.09.2018,C_2,Group 306,6.37128302,Money from other bank,IN
30.09.2018,C_2,Group 306,0.00280104,Own money from other bank,IN
30.09.2018,C_2,Group 306,0.00567779,To CB client in other bank,OUT
30.09.2018,C_2,Group 306,4.46516962,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 306,0.00567779,To themselves in other bank,OUT
30.09.2018,C_2,Group 287,32.05964075,Money from other bank,IN
30.09.2018,C_2,Group 287,1.51407715,To CB client in other bank,OUT
30.09.2018,C_2,Group 287,15.61557485,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 287,14.94431998,To themselves in other bank,OUT
30.09.2018,C_2,Group 11,11.1832768,Money from other bank,IN
30.09.2018,C_2,Group 11,0.01135558,Own money from other bank,IN
30.09.2018,C_2,Group 11,0.00002271,To CB client in other bank,OUT
30.09.2018,C_2,Group 11,0.95041485,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 11,12.82536901,To themselves in other bank,OUT
30.09.2018,C_2,Group 219,6.11188372,Own money from other bank,IN
30.09.2018,C_2,Group 219,2.16326442,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 63,0.00018926,Own money from other bank,IN
30.09.2018,C_2,Group 63,0.00109771,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 63,0.37833003,To themselves in other bank,OUT
30.09.2018,C_2,Group 149,67.21938572,Money from other bank,IN
30.09.2018,C_2,Group 149,0.28484828,To CB client in other bank,OUT
30.09.2018,C_2,Group 149,65.54520529,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 149,39.26175029,To themselves in other bank,OUT
30.09.2018,C_2,Group 324,16.63760306,Money from other bank,IN
30.09.2018,C_2,Group 324,0.21788479,To CB client in other bank,OUT
30.09.2018,C_2,Group 324,24.44350346,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 346,2.47547901,Money from other bank,IN
30.09.2018,C_2,Group 346,0.0013778,To CB client in other bank,OUT
30.09.2018,C_2,Group 346,1.58520618,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 346,0.7948905,To themselves in other bank,OUT
30.09.2018,C_2,Group 230,4.7752362,Money from other bank,IN
30.09.2018,C_2,Group 230,15.74640234,Own money from other bank,IN
30.09.2018,C_2,Group 230,0.36892563,To CB client in other bank,OUT
30.09.2018,C_2,Group 230,5.15911465,To non-CB client in other bank,OUT
30.09.2018,C_2,Group 230,0.22711157,To themselves in other bank,OUT
30.09.2018,C_2,Group 51,0.42592445,Money from other bank,IN
30.09.2018,C_2,Group 51,0.26210571,Own money from other bank,IN
30.09.2018,C_2,Group 51,0.12972137,To CB client in other bank,OUT
30.09.2018,C_2,Group 51,0.95096931,To non-CB client in other bank,OUT
